round,candidates,candidates_cumulative,feasible_candidates,margin_valid_candidates,archive_size,round_elapsed_seconds,cumulative_elapsed_seconds,proposal_adapts_to_oracle,acceptance_denominator_kind,query_id,method,method_seed,run_seed,robustness_seed,generator_training_seed,candidate_budget,direction,optimization_steps,gradient_restarts,final_unique_candidate_pool,backward_steps
5,64,320,64,55,198,0.051960257998871384,0.24669846299912024,True,all genetic population candidates,99,genetic_cfe,11,104126092,111126092,,512,disease_to_no_disease,,,,
6,64,384,64,52,248,0.05395464899993385,0.3006531119990541,True,all genetic population candidates,99,genetic_cfe,11,104126092,111126092,,512,disease_to_no_disease,,,,
7,64,448,64,57,304,0.05603782500111265,0.35669093700016674,True,all genetic population candidates,99,genetic_cfe,11,104126092,111126092,,512,disease_to_no_disease,,,,
8,64,512,64,58,359,0.058623619999707444,0.4153145569998742,True,all genetic population candidates,99,genetic_cfe,11,104126092,111126092,,512,disease_to_no_disease,,,,
1,512,512,16,16,1,0.14092216800054302,0.14092216800054302,True,final restart pool only,99,dice_gradient_style,11,104126092,111126092,,512,disease_to_no_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10214886399990064,0.10214886399990064,True,final restart pool only,99,wachter_style,11,104126092,111126092,,512,disease_to_no_disease,31.0,16.0,16.0,31.0
1,64,64,64,36,36,0.04503775400007726,0.04503775400007726,False,all independently sampled candidates,100,uniform_random,11,105126095,112126095,,512,no_disease_to_disease,,,,
2,64,128,64,28,64,0.04437557500023104,0.0894133290003083,False,all independently sampled candidates,100,uniform_random,11,105126095,112126095,,512,no_disease_to_disease,,,,
3,64,192,64,32,96,0.0465179699986038,0.1359312989989121,False,all independently sampled candidates,100,uniform_random,11,105126095,112126095,,512,no_disease_to_disease,,,,
4,64,256,64,31,127,0.047652823999669636,0.18358412299858173,False,all independently sampled candidates,100,uniform_random,11,105126095,112126095,,512,no_disease_to_disease,,,,
5,64,320,64,28,155,0.045259656000780524,0.22884377899936226,False,all independently sampled candidates,100,uniform_random,11,105126095,112126095,,512,no_disease_to_disease,,,,
6,64,384,64,33,188,0.04901955499917676,0.277863333998539,False,all independently sampled candidates,100,uniform_random,11,105126095,112126095,,512,no_disease_to_disease,,,,
7,64,448,64,22,210,0.04788330200062774,0.32574663599916676,False,all independently sampled candidates,100,uniform_random,11,105126095,112126095,,512,no_disease_to_disease,,,,
8,64,512,64,34,244,0.0485385709998809,0.37428520699904766,False,all independently sampled candidates,100,uniform_random,11,105126095,112126095,,512,no_disease_to_disease,,,,
1,64,64,64,36,36,0.04315862499970535,0.04315862499970535,True,all genetic population candidates,100,genetic_cfe,11,105126095,112126095,,512,no_disease_to_disease,,,,
2,64,128,64,48,80,0.046229479999965406,0.08938810499967076,True,all genetic population candidates,100,genetic_cfe,11,105126095,112126095,,512,no_disease_to_disease,,,,
3,64,192,64,54,132,0.04765044200030388,0.13703854699997464,True,all genetic population candidates,100,genetic_cfe,11,105126095,112126095,,512,no_disease_to_disease,,,,
4,64,256,64,58,187,0.051105132999509806,0.18814367999948445,True,all genetic population candidates,100,genetic_cfe,11,105126095,112126095,,512,no_disease_to_disease,,,,
5,64,320,64,57,241,0.05149640499985253,0.23964008499933698,True,all genetic population candidates,100,genetic_cfe,11,105126095,112126095,,512,no_disease_to_disease,,,,
6,64,384,64,53,291,0.055344057000183966,0.29498414199952094,True,all genetic population candidates,100,genetic_cfe,11,105126095,112126095,,512,no_disease_to_disease,,,,
7,64,448,64,52,340,0.06037423099951411,0.35535837299903505,True,all genetic population candidates,100,genetic_cfe,11,105126095,112126095,,512,no_disease_to_disease,,,,
8,64,512,64,55,393,0.06061414700161549,0.41597252000065055,True,all genetic population candidates,100,genetic_cfe,11,105126095,112126095,,512,no_disease_to_disease,,,,
1,512,512,16,16,1,0.10764684799869428,0.10764684799869428,True,final restart pool only,100,dice_gradient_style,11,105126095,112126095,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.0977040699999634,0.0977040699999634,True,final restart pool only,100,wachter_style,11,105126095,112126095,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,64,64,64,17,17,0.043448014999739826,0.043448014999739826,False,all independently sampled candidates,101,uniform_random,11,106126098,113126098,,512,no_disease_to_disease,,,,
2,64,128,64,29,46,0.04446589600047446,0.08791391100021428,False,all independently sampled candidates,101,uniform_random,11,106126098,113126098,,512,no_disease_to_disease,,,,
3,64,192,64,33,79,0.043877823000002536,0.13179173400021682,False,all independently sampled candidates,101,uniform_random,11,106126098,113126098,,512,no_disease_to_disease,,,,
4,64,256,64,25,104,0.04412354299893195,0.17591527699914877,False,all independently sampled candidates,101,uniform_random,11,106126098,113126098,,512,no_disease_to_disease,,,,
5,64,320,64,22,126,0.045170715000494965,0.22108599199964374,False,all independently sampled candidates,101,uniform_random,11,106126098,113126098,,512,no_disease_to_disease,,,,
6,64,384,64,22,148,0.04459418599981291,0.26568017799945665,False,all independently sampled candidates,101,uniform_random,11,106126098,113126098,,512,no_disease_to_disease,,,,
7,64,448,63,20,168,0.04638617100135889,0.31206634900081553,False,all independently sampled candidates,101,uniform_random,11,106126098,113126098,,512,no_disease_to_disease,,,,
8,64,512,64,26,194,0.04740187999959744,0.359468229000413,False,all independently sampled candidates,101,uniform_random,11,106126098,113126098,,512,no_disease_to_disease,,,,
1,64,64,64,17,17,0.044793781999032944,0.044793781999032944,True,all genetic population candidates,101,genetic_cfe,11,106126098,113126098,,512,no_disease_to_disease,,,,
2,64,128,64,38,53,0.04472135800097021,0.08951514000000316,True,all genetic population candidates,101,genetic_cfe,11,106126098,113126098,,512,no_disease_to_disease,,,,
3,64,192,64,49,99,0.047022257998833084,0.13653739799883624,True,all genetic population candidates,101,genetic_cfe,11,106126098,113126098,,512,no_disease_to_disease,,,,
4,64,256,64,47,145,0.04717296600028931,0.18371036399912555,True,all genetic population candidates,101,genetic_cfe,11,106126098,113126098,,512,no_disease_to_disease,,,,
5,64,320,64,52,193,0.05202528300105769,0.23573564700018323,True,all genetic population candidates,101,genetic_cfe,11,106126098,113126098,,512,no_disease_to_disease,,,,
6,64,384,64,51,241,0.05501115999868489,0.2907468069988681,True,all genetic population candidates,101,genetic_cfe,11,106126098,113126098,,512,no_disease_to_disease,,,,
7,64,448,64,61,300,0.05772502500076371,0.34847183199963183,True,all genetic population candidates,101,genetic_cfe,11,106126098,113126098,,512,no_disease_to_disease,,,,
8,64,512,64,48,346,0.05717019099938625,0.4056420229990181,True,all genetic population candidates,101,genetic_cfe,11,106126098,113126098,,512,no_disease_to_disease,,,,
1,512,512,16,16,1,0.10849963300097443,0.10849963300097443,True,final restart pool only,101,dice_gradient_style,11,106126098,113126098,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.09985424099977536,0.09985424099977536,True,final restart pool only,101,wachter_style,11,106126098,113126098,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,64,64,64,20,20,0.04506619099993259,0.04506619099993259,False,all independently sampled candidates,102,uniform_random,11,107126101,114126101,,512,no_disease_to_disease,,,,
2,64,128,64,20,40,0.044100928000261774,0.08916711900019436,False,all independently sampled candidates,102,uniform_random,11,107126101,114126101,,512,no_disease_to_disease,,,,
3,64,192,64,21,61,0.04419730200061167,0.13336442100080603,False,all independently sampled candidates,102,uniform_random,11,107126101,114126101,,512,no_disease_to_disease,,,,
4,64,256,64,24,85,0.04390525999951933,0.17726968100032536,False,all independently sampled candidates,102,uniform_random,11,107126101,114126101,,512,no_disease_to_disease,,,,
5,64,320,64,24,109,0.044927818000360276,0.22219749900068564,False,all independently sampled candidates,102,uniform_random,11,107126101,114126101,,512,no_disease_to_disease,,,,
6,64,384,64,21,130,0.045009172999925795,0.26720667200061143,False,all independently sampled candidates,102,uniform_random,11,107126101,114126101,,512,no_disease_to_disease,,,,
7,64,448,63,27,157,0.04648823400020774,0.3136949060008192,False,all independently sampled candidates,102,uniform_random,11,107126101,114126101,,512,no_disease_to_disease,,,,
8,64,512,64,31,188,0.047197150999636506,0.3608920570004557,False,all independently sampled candidates,102,uniform_random,11,107126101,114126101,,512,no_disease_to_disease,,,,
1,64,64,64,20,20,0.042078982000020915,0.042078982000020915,True,all genetic population candidates,102,genetic_cfe,11,107126101,114126101,,512,no_disease_to_disease,,,,
2,64,128,64,41,60,0.044045381000614725,0.08612436300063564,True,all genetic population candidates,102,genetic_cfe,11,107126101,114126101,,512,no_disease_to_disease,,,,
3,64,192,64,51,108,0.047990412000217475,0.13411477500085311,True,all genetic population candidates,102,genetic_cfe,11,107126101,114126101,,512,no_disease_to_disease,,,,
4,64,256,64,56,157,0.05169293599828961,0.18580771099914273,True,all genetic population candidates,102,genetic_cfe,11,107126101,114126101,,512,no_disease_to_disease,,,,
5,64,320,64,57,210,0.05245003600066411,0.23825774699980684,True,all genetic population candidates,102,genetic_cfe,11,107126101,114126101,,512,no_disease_to_disease,,,,
6,64,384,64,54,260,0.05596354000044812,0.29422128700025496,True,all genetic population candidates,102,genetic_cfe,11,107126101,114126101,,512,no_disease_to_disease,,,,
7,64,448,64,56,315,0.059771070000351756,0.3539923570006067,True,all genetic population candidates,102,genetic_cfe,11,107126101,114126101,,512,no_disease_to_disease,,,,
8,64,512,64,55,365,0.06012967599963304,0.41412203300023975,True,all genetic population candidates,102,genetic_cfe,11,107126101,114126101,,512,no_disease_to_disease,,,,
1,512,512,16,16,1,0.10680984099963098,0.10680984099963098,True,final restart pool only,102,dice_gradient_style,11,107126101,114126101,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10024835500007612,0.10024835500007612,True,final restart pool only,102,wachter_style,11,107126101,114126101,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,64,64,64,28,28,0.04372345299998415,0.04372345299998415,False,all independently sampled candidates,103,uniform_random,11,108126104,115126104,,512,no_disease_to_disease,,,,
2,64,128,64,26,54,0.04288108300170279,0.08660453600168694,False,all independently sampled candidates,103,uniform_random,11,108126104,115126104,,512,no_disease_to_disease,,,,
3,64,192,64,20,74,0.043134416999237146,0.12973895300092408,False,all independently sampled candidates,103,uniform_random,11,108126104,115126104,,512,no_disease_to_disease,,,,
4,64,256,64,31,105,0.045889224000347895,0.17562817700127198,False,all independently sampled candidates,103,uniform_random,11,108126104,115126104,,512,no_disease_to_disease,,,,
5,64,320,64,28,133,0.04514791200017498,0.22077608900144696,False,all independently sampled candidates,103,uniform_random,11,108126104,115126104,,512,no_disease_to_disease,,,,
6,64,384,64,20,153,0.04447161200005212,0.2652477010014991,False,all independently sampled candidates,103,uniform_random,11,108126104,115126104,,512,no_disease_to_disease,,,,
7,64,448,63,23,176,0.04669278499932261,0.3119404860008217,False,all independently sampled candidates,103,uniform_random,11,108126104,115126104,,512,no_disease_to_disease,,,,
8,64,512,64,30,206,0.048986529000103474,0.36092701500092517,False,all independently sampled candidates,103,uniform_random,11,108126104,115126104,,512,no_disease_to_disease,,,,
1,64,64,64,28,28,0.04362631000003603,0.04362631000003603,True,all genetic population candidates,103,genetic_cfe,11,108126104,115126104,,512,no_disease_to_disease,,,,
2,64,128,64,48,76,0.045278597999640624,0.08890490799967665,True,all genetic population candidates,103,genetic_cfe,11,108126104,115126104,,512,no_disease_to_disease,,,,
3,64,192,64,55,130,0.04844597699957376,0.1373508849992504,True,all genetic population candidates,103,genetic_cfe,11,108126104,115126104,,512,no_disease_to_disease,,,,
4,64,256,64,49,179,0.05051064200051769,0.1878615269997681,True,all genetic population candidates,103,genetic_cfe,11,108126104,115126104,,512,no_disease_to_disease,,,,
5,64,320,64,59,237,0.056188303999078926,0.24404983099884703,True,all genetic population candidates,103,genetic_cfe,11,108126104,115126104,,512,no_disease_to_disease,,,,
6,64,384,64,56,290,0.05431844099985028,0.2983682719986973,True,all genetic population candidates,103,genetic_cfe,11,108126104,115126104,,512,no_disease_to_disease,,,,
7,64,448,64,58,345,0.05677739600105269,0.35514566799975,True,all genetic population candidates,103,genetic_cfe,11,108126104,115126104,,512,no_disease_to_disease,,,,
8,64,512,64,60,404,0.06164762700063875,0.41679329500038875,True,all genetic population candidates,103,genetic_cfe,11,108126104,115126104,,512,no_disease_to_disease,,,,
1,512,512,16,16,1,0.1071772579998651,0.1071772579998651,True,final restart pool only,103,dice_gradient_style,11,108126104,115126104,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.09884847600005742,0.09884847600005742,True,final restart pool only,103,wachter_style,11,108126104,115126104,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,64,64,64,32,32,0.04331473099955474,0.04331473099955474,False,all independently sampled candidates,104,uniform_random,11,109126107,116126107,,512,no_disease_to_disease,,,,
2,64,128,64,24,56,0.04160934100036684,0.08492407199992158,False,all independently sampled candidates,104,uniform_random,11,109126107,116126107,,512,no_disease_to_disease,,,,
3,64,192,64,27,83,0.043248451000181376,0.12817252300010296,False,all independently sampled candidates,104,uniform_random,11,109126107,116126107,,512,no_disease_to_disease,,,,
4,64,256,64,24,107,0.04595661999883305,0.174129142998936,False,all independently sampled candidates,104,uniform_random,11,109126107,116126107,,512,no_disease_to_disease,,,,
5,64,320,64,16,123,0.04598398300004192,0.22011312599897792,False,all independently sampled candidates,104,uniform_random,11,109126107,116126107,,512,no_disease_to_disease,,,,
6,64,384,64,24,147,0.04712652000125672,0.26723964600023464,False,all independently sampled candidates,104,uniform_random,11,109126107,116126107,,512,no_disease_to_disease,,,,
7,64,448,64,21,168,0.04807752299893764,0.3153171689991723,False,all independently sampled candidates,104,uniform_random,11,109126107,116126107,,512,no_disease_to_disease,,,,
8,64,512,64,26,194,0.04993334299979324,0.3652505119989655,False,all independently sampled candidates,104,uniform_random,11,109126107,116126107,,512,no_disease_to_disease,,,,
1,64,64,64,32,32,0.04526394700042147,0.04526394700042147,True,all genetic population candidates,104,genetic_cfe,11,109126107,116126107,,512,no_disease_to_disease,,,,
2,64,128,64,49,79,0.04749022899886768,0.09275417599928915,True,all genetic population candidates,104,genetic_cfe,11,109126107,116126107,,512,no_disease_to_disease,,,,
