candidate_budget,reference_method,comparator_method,metric,n_paired_factuals,mean_delta_proposed_minus_comparator,paired_bootstrap_ci95_low,paired_bootstrap_ci95_high,wilcoxon_p_raw,higher_is_better,wilcoxon_p_holm
256,proposed_dp_eps4_sparse_diverse,countergan_one_shot,diversity,123,0.04662090449071512,0.03963029656362364,0.05289051657943888,2.2870103294264888e-17,True,8.804989768291982e-15
256,proposed_dp_eps4_sparse_diverse,countergan_one_shot,plausibility_distance,123,-0.06085982983888217,-0.06809368160380286,-0.05205452945986028,1.8405041526384653e-17,False,7.104346029184476e-15
256,proposed_dp_eps4_sparse_diverse,countergan_one_shot,plausibility_inlier_rate,123,0.3583946315653632,0.29217253839205054,0.4312238675958189,1.078549550236697e-13,True,3.871992885349742e-11
256,proposed_dp_eps4_sparse_diverse,countergan_one_shot,target_data_support,123,-0.03962833914053424,-0.06476690540714929,-0.01480936249838688,0.0010196303146974817,True,0.25184868773027796
256,proposed_dp_eps4_sparse_diverse,countergan_one_shot,local_surrogate_fidelity,123,-0.043582584232990725,-0.054797773403744796,-0.030812298366265266,2.2435095323521307e-09,True,7.134360312879775e-07
256,proposed_dp_eps4_sparse_diverse,countergan_one_shot,fidelity,123,-0.043582584232990725,-0.0566748371191881,-0.03035174605892295,2.2435095323521307e-09,True,7.134360312879775e-07
256,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,valid_cfe_yield_at_k,200,-0.1475,-0.200525,-0.10100000000000002,1.9718429156790797e-09,True,6.290178901016264e-07
256,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,full_k_success,200,-0.125,-0.17512499999999998,-0.07,3.957024992345264e-05,True,0.010367405479944592
256,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,robust_completeness_at_k,200,-0.148,-0.190025,-0.109425,3.9608003475178925e-10,True,1.2991425139858688e-07
256,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,proximity,131,-0.013333991681801454,-0.016302856914556893,-0.010252665254138127,4.829705937281728e-15,False,1.791820902731521e-12
256,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,sparsity,131,0.04509403987775489,0.033700253779770345,0.057848795724113784,1.8397356717529355e-11,True,6.365485424265157e-09
256,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,group_sparsity,131,0.04509403987775489,0.033156411136691044,0.05815121100744511,1.8397356717529355e-11,True,6.365485424265157e-09
256,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,diversity,131,-0.006088404098653612,-0.009002821500420229,-0.0034096534996656057,1.4154484020248844e-06,True,0.0004076491397831667
256,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,plausibility_distance,131,-0.03337482501803084,-0.03872250157883434,-0.027750886390214533,1.6013171184550986e-18,False,6.277163104343986e-16
256,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,plausibility_inlier_rate,131,0.16123833757421543,0.12138457227674787,0.19841815097540288,6.3851437951932815e-12,True,2.247570615908035e-09
256,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,target_data_support,131,-0.005942687507572991,-0.019527611171695144,0.007035714285714292,0.20559707325777488,True,1.0
256,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,local_surrogate_fidelity,131,-0.007032678551499291,-0.018557587913339425,0.006311356694352226,0.3919231671367347,True,1.0
256,proposed_dp_eps4_sparse_diverse,countergan_sparse_diverse_no_dp,fidelity,131,-0.007032678551499291,-0.022807713135430955,0.006852191538293151,0.3919231671367347,True,1.0
256,proposed_dp_eps4_sparse_diverse,dice_gradient_style,valid_cfe_yield_at_k,200,0.531,0.47397500000000004,0.5881500000000001,6.760044516069506e-24,True,3.0284999431991386e-21
256,proposed_dp_eps4_sparse_diverse,dice_gradient_style,full_k_success,200,0.455,0.389875,0.5451250000000001,1.4367211464103863e-21,True,6.163533718100557e-19
256,proposed_dp_eps4_sparse_diverse,dice_gradient_style,robust_completeness_at_k,200,0.5165,0.45048750000000004,0.5765125,2.1434195583488217e-23,True,9.452480252318303e-21
256,proposed_dp_eps4_sparse_diverse,dice_gradient_style,proximity,35,0.05189629351454122,0.04360928424900132,0.05848565937951208,5.820766091346741e-11,False,1.9907020032405853e-08
256,proposed_dp_eps4_sparse_diverse,dice_gradient_style,sparsity,35,0.021141345427059727,-0.005785147392290227,0.04760090702947851,0.15326858103409338,True,1.0
256,proposed_dp_eps4_sparse_diverse,dice_gradient_style,group_sparsity,35,0.021141345427059727,-0.0044297052154194895,0.050762282690854164,0.15326858103409338,True,1.0
