candidate_cohort_seed,cohort_position,query_id,method,method_family,direction,candidate_budget,rank,cfe_logit
101,86,21,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,4,-2.155105829238892
101,87,55,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,7,-0.204862505197525
101,88,70,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,4,-0.3496334552764892
101,89,97,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,7,-0.1300222277641296
101,90,104,uniform_random,Baseline,no_disease_to_disease,1024,8,0.11410753428936
101,91,103,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,7,0.2873046994209289
101,92,124,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,10,0.5200429558753967
101,93,155,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,8,0.2524781227111816
101,94,163,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,8,0.4216925203800201
101,95,123,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,4,0.1573478430509567
101,96,64,genetic_cfe,Baseline,disease_to_no_disease,1024,2,-0.1024088561534881
101,97,87,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,4,-0.5586754083633423
101,98,57,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,4,-0.1764620840549469
101,99,34,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,10,-0.4673463404178619
101,100,10,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,8,-1.8369520902633667
101,101,56,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,8,-0.1104183197021484
101,102,108,uniform_random,Baseline,no_disease_to_disease,1024,3,0.2095730602741241
101,103,131,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,4,0.4900204837322235
101,104,159,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,9,0.3047268986701965
101,105,141,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,1,0.3790650367736816
101,106,146,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,2,0.1910220086574554
101,107,163,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,3,0.3721629083156585
101,108,1,genetic_cfe,Baseline,disease_to_no_disease,1024,8,-0.1771444976329803
101,109,10,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,4,-1.507526993751526
101,110,76,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,10,-0.106932908296585
101,111,28,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,1,-0.3622641861438751
101,112,51,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,10,-0.2730700671672821
101,113,83,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,9,-0.8569097518920898
101,114,110,uniform_random,Baseline,no_disease_to_disease,1024,3,0.5469459295272827
101,115,150,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,3,0.3780228495597839
101,116,131,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,10,0.2101138532161712
101,117,164,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,5,0.6374009251594543
101,118,124,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,1,0.2964145839214325
101,119,149,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,9,0.8160895109176636
101,120,1,uniform_random,Baseline,disease_to_no_disease,1024,9,-0.2759954035282135
101,121,99,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,2,-0.426222950220108
101,122,19,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,5,-0.3090694844722748
101,123,97,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,7,-0.1307011246681213
101,124,79,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,10,-0.1450409889221191
101,125,46,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,3,-1.0654091835021973
101,126,110,wachter_style,Baseline,no_disease_to_disease,1024,4,0.8289700746536255
101,127,130,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,5,0.1004660725593566
101,128,134,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,2,0.2202956080436706
101,129,155,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,2,0.2651459872722626
101,130,108,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,10,0.22684146463871
101,131,150,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,5,0.8002606630325317
101,132,5,genetic_cfe,Baseline,disease_to_no_disease,1024,7,-0.8771985769271851
101,133,20,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,6,-1.0026609897613523
101,134,57,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,6,-0.143257737159729
101,135,15,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,6,-0.1110458672046661
101,136,63,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,8,-0.2931636273860931
101,137,42,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,9,-0.4205563366413116
101,138,112,dice_gradient_style,Baseline,no_disease_to_disease,1024,2,0.7974749803543091
101,139,115,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,3,0.3977878987789154
101,140,141,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,3,0.4476686716079712
101,141,142,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,5,0.4471981227397918
101,142,136,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,9,0.5112500190734863
101,143,112,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,6,0.2730205655097961
101,144,30,uniform_random,Baseline,disease_to_no_disease,1024,2,-0.2884379923343658
101,145,11,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,5,-0.2280872166156768
101,146,76,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,8,-0.1871545016765594
101,147,12,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,7,-0.3685311377048492
101,148,60,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,2,-0.1184965074062347
101,149,61,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,4,-0.1821233332157135
101,150,124,dice_gradient_style,Baseline,no_disease_to_disease,1024,4,1.3652374744415283
101,151,112,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,4,0.1986539363861084
101,152,139,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,2,0.1803345382213592
101,153,159,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,4,0.2702817022800445
101,154,122,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,10,0.2258179783821106
101,155,122,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,6,0.1836418956518173
101,156,21,wachter_style,Baseline,disease_to_no_disease,1024,4,-2.638563632965088
101,157,55,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,7,-0.5854113101959229
101,158,87,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,9,-0.6968536376953125
101,159,1,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,2,-0.6445198059082031
101,160,77,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,7,-0.1736848056316375
101,161,13,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,7,-0.3028040826320648
101,162,157,dice_gradient_style,Baseline,no_disease_to_disease,1024,3,0.4563970863819122
101,163,135,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,8,0.2406691908836364
101,164,148,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,9,0.3174901604652405
101,165,130,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,2,0.1474587023258209
101,166,111,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,10,0.4771908819675445
101,167,114,countergan_one_shot,Non-DP CounterGAN,no_disease_to_disease,1024,5,1.378448486328125
101,168,57,uniform_random,Baseline,disease_to_no_disease,1024,5,-0.465749055147171
101,169,44,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,2,-0.230566918849945
101,170,26,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,10,-0.656098484992981
101,171,53,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,3,-0.1303474605083465
101,172,90,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,2,-0.1004191190004348
101,173,97,countergan_one_shot,Non-DP CounterGAN,disease_to_no_disease,1024,1,-0.8379508256912231
101,174,116,uniform_random,Baseline,no_disease_to_disease,1024,5,0.2972646355628967
101,175,124,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,8,0.2427606284618377
101,176,140,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,4,0.4678243994712829
101,177,144,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,10,0.3767406344413757
101,178,136,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,10,0.1269854307174682
101,179,138,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,8,0.2531391680240631
101,180,67,wachter_style,Baseline,disease_to_no_disease,1024,1,-0.2049485743045807
101,181,39,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,4,-0.1768624186515808
101,182,40,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,10,-0.7031378746032715
101,183,4,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,3,-0.1650155484676361
101,184,18,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,1,-0.3114769756793976
101,185,36,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,1,-0.1492861807346344
101,186,119,dice_gradient_style,Baseline,no_disease_to_disease,1024,3,0.3498162031173706
101,187,111,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,4,0.1721545904874801
101,188,146,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,7,0.5355334281921387
101,189,120,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,7,0.1079224348068237
101,190,148,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,3,0.2312683463096618
101,191,116,countergan_one_shot,Non-DP CounterGAN,no_disease_to_disease,1024,2,0.2321208119392395
101,192,62,genetic_cfe,Baseline,disease_to_no_disease,1024,5,-0.3598174154758453
101,193,92,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,4,-0.1583652794361114
101,194,12,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,10,-0.3334146738052368
101,195,91,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,5,-0.175062209367752
101,196,86,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,10,-0.3384775817394256
101,197,63,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,9,-1.5316684246063232
101,198,138,dice_gradient_style,Baseline,no_disease_to_disease,1024,2,0.2867882251739502
101,199,135,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,3,0.4900321066379547
101,200,136,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,6,0.2133428752422332
101,201,103,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,6,0.2875200510025024
101,202,186,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,2,0.1037313342094421
101,203,163,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,4,0.3327903151512146
101,204,67,genetic_cfe,Baseline,disease_to_no_disease,1024,2,-0.1609684824943542
101,205,20,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,5,-0.1553665101528167
101,206,79,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,6,-0.2097225189208984
101,207,22,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,8,-0.3246925771236419
101,208,30,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,4,-0.1549182832241058
101,209,15,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,5,-0.9894472360610962
101,210,164,uniform_random,Baseline,no_disease_to_disease,1024,3,0.3804165720939636
101,211,159,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,4,0.2212351411581039
101,212,131,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,6,1.290509819984436
101,213,142,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,6,0.2316330224275589
101,214,115,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,4,0.2303531467914581
101,215,106,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,3,0.6878325939178467
101,216,58,dice_gradient_style,Baseline,disease_to_no_disease,1024,4,-0.734046220779419
101,217,95,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,4,-0.537269115447998
101,218,88,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,6,-0.1658904254436493
101,219,86,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,2,-0.1196429133415222
101,220,57,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,9,-0.4343281090259552
101,221,10,countergan_one_shot,Non-DP CounterGAN,disease_to_no_disease,1024,8,-2.243481397628784
101,222,103,uniform_random,Baseline,no_disease_to_disease,1024,5,0.4016822874546051
101,223,155,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,7,0.1102188825607299
101,224,111,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,6,0.1104907616972923
101,225,146,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,1,0.1609611511230468
101,226,171,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,1,0.1096732318401336
101,227,148,countergan_one_shot,Non-DP CounterGAN,no_disease_to_disease,1024,1,0.2313833981752395
101,228,20,wachter_style,Baseline,disease_to_no_disease,1024,5,-0.7051870822906494
101,229,8,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,5,-1.014937400817871
101,230,6,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,6,-0.2345091998577118
101,231,63,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,1,-0.3637609779834747
101,232,69,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,3,-0.1435635387897491
101,233,89,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,5,-0.2491140067577362
101,234,131,dice_gradient_style,Baseline,no_disease_to_disease,1024,2,1.3424886465072632
101,235,128,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,3,0.3533951342105865
101,236,109,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,5,0.3141973614692688
101,237,150,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,7,0.5397289991378784
101,238,141,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,3,0.3855487108230591
101,239,138,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,7,0.3847904801368713
101,240,27,uniform_random,Baseline,disease_to_no_disease,1024,1,-0.3817099034786224
101,241,32,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,3,-0.1974147856235504
101,242,45,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,3,-0.3084572851657867
101,243,46,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,5,-0.1096695065498352
101,244,24,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,7,-0.9130560159683228
101,245,74,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,10,-0.7773159742355347
101,246,125,genetic_cfe,Baseline,no_disease_to_disease,1024,4,0.2529063522815704
101,247,113,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,3,0.6480000019073486
101,248,137,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,10,0.198092445731163
101,249,109,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,8,0.4179893434047699
101,250,105,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,3,0.1113722622394561
101,251,118,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,1,0.6847149133682251
101,252,99,uniform_random,Baseline,disease_to_no_disease,1024,4,-0.2873830497264862
101,253,4,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,9,-0.7758331298828125
101,254,45,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,9,-0.2198758125305175
101,255,36,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,5,-0.2829895317554474
101,256,80,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,3,-0.2309171855449676
101,257,23,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,6,-0.2116065323352813
101,258,126,uniform_random,Baseline,no_disease_to_disease,1024,2,0.2234841287136078
101,259,125,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,7,0.4767673015594482
101,260,115,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,10,0.2256839573383331
101,261,108,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,1,0.1325722932815551
101,262,126,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,7,0.1731152236461639
101,263,170,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,3,0.1331333070993423
101,264,17,genetic_cfe,Baseline,disease_to_no_disease,1024,3,-0.1758462488651275
101,265,29,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,3,-0.2573163211345672
101,266,99,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,9,-1.5591068267822266
101,267,20,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,7,-1.0026609897613523
101,268,9,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,10,-2.2793374061584477
101,269,62,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,5,-0.3547075688838959
101,270,100,genetic_cfe,Baseline,no_disease_to_disease,1024,3,0.1195833086967468
101,271,119,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,5,0.1073323711752891
101,272,150,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,2,0.1465789526700973
101,273,111,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,2,0.1740937680006027
101,274,106,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,8,0.1744981706142425
