direction,method,method_family,candidate_cohort_seed,plaintext_logit,he_logit,abs_logit_error,label_agreement
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,-4.498548291080159,-4.498544095807202,4.195272956586393e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,-4.9987332275016305,-4.998729225579544,4.001922086160903e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,-7.401482265894062,-7.401478584333309,3.681560753143742e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,-9.544354870197262,-9.54435143201934,3.4381779219216924e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,202,-2.687853192749161,-2.6878486136158553,4.579133305870897e-06,True
no_disease_to_disease,wachter_style,Baseline,202,9.141343235639368,9.141350776475006,7.540835637698251e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,15.416140296960204,15.416148679651657,8.38269145297943e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,0.9078673411590223,0.9078735777040389,6.236545016524708e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,3.995415191327453,3.9954215820773,6.390749847096089e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,6.8233132182139915,6.823319934924632,6.716710640120027e-06,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,202,4.1594041646960065,4.159410006498497,5.841802490635928e-06,True
disease_to_no_disease,genetic_cfe,Baseline,202,-3.631255364185331,-3.6312508357514925,4.528433838579815e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,-5.14082362288977,-5.14081990075238,3.722137390305136e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,-17.12623116709858,-17.126230068337353,1.0987612277801873e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,-1.8070077920756464,-1.807002488760291,5.303315355531524e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,-7.0560210966687125,-7.056017818340381,3.278328331468572e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,202,-6.51103606621135,-6.51103231335015,3.752861199579627e-06,True
no_disease_to_disease,uniform_random,Baseline,202,9.588354994983405,9.588362517521496,7.522538091109254e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,16.11573426079891,16.115743330657555,9.069858645460727e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,2.3103397109593224,2.310345224569197,5.513609874441272e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,9.210815785355088,9.210822733337388,6.947982299720934e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,13.196663749919843,13.196672790735278,9.040815434957494e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,202,16.462431198533295,16.462441186673757,9.988140462269257e-06,True
disease_to_no_disease,wachter_style,Baseline,202,-12.102596666345153,-12.102593703995845,2.9623493080777052e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,-1.16191483955751,-1.161909932412499,4.907145011001646e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,-9.580564075216662,-9.580561045799575,3.0294170869638037e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,-1.4150155111667821,-1.4150106008172374,4.910349544751114e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,-24.785435485940667,-24.785435844210433,3.5826976585440207e-07,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,202,-6.657802362208792,-6.657798854964342,3.5072444504180567e-06,True
no_disease_to_disease,genetic_cfe,Baseline,202,10.091873505623575,10.091880864317838,7.358694263714938e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,1.09528246575241,1.0952875748570383,5.109104628253647e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,35.637865933075275,35.637881062487985,1.5129412709313783e-05,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,0.640701184646721,0.6407067871828076,5.602536086612986e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,1.3619065698995279,1.361912481634749,5.911735221131309e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,202,11.431342730777647,11.431350221266763,7.490489116079857e-06,True
disease_to_no_disease,uniform_random,Baseline,202,-0.26209752496365457,-0.2620922383623149,5.2866013396934974e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,-14.119560778664077,-14.1195590187,1.759964076697429e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,-16.858571093530344,-16.858569784073406,1.3094569375482479e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,-1.0829392730370122,-1.082934359456162,4.913580850196553e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,-29.684638589446024,-29.68463997357383,1.384127806147717e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,202,-6.148924007598193,-6.1489199753480905,4.032250102703472e-06,True
no_disease_to_disease,uniform_random,Baseline,202,1.3551010885056414,1.3551066307545379,5.5422488964840255e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,22.090584948210605,22.09059525879285,1.031058224398862e-05,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,7.0306722646168645,7.0306799266993965,7.662082532000625e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,2.141208886634617,2.1412143343622163,5.447727599250385e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,1.3139614405917897,1.3139669042650577,5.4636732680357625e-06,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,202,8.620716731988683,8.62072443685416,7.704865476299005e-06,True
disease_to_no_disease,genetic_cfe,Baseline,202,-14.052841234141649,-14.05283939397801,1.8401636392439968e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,-5.2903568131534735,-5.290352847417124,3.965736349087479e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,-41.550190481714566,-41.55019443474965,3.953035083270606e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,-2.7503523667858207,-2.7503480371452964,4.329640524325384e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,-2.9233479748522084,-2.9233431464496373,4.8284025710998435e-06,True
disease_to_no_disease,countergan_one_shot,Non-DP CounterGAN,202,-5.690189897541053,-5.690186139876519,3.757664534198568e-06,True
no_disease_to_disease,uniform_random,Baseline,202,4.000569646571108,4.000576402428588,6.755857479667782e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,14.773824645304352,14.77383329688889,8.651584538554857e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,0.42262315317354826,0.4226287594479442,5.606274395941746e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,22.538433094069656,22.538444469105187,1.1375035530392097e-05,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,6.97791247873748,6.977919351130271,6.872392790846504e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,202,39.98556831958571,39.98558441631345,1.609672774094406e-05,True
disease_to_no_disease,genetic_cfe,Baseline,202,-9.633672230999357,-9.633668803085397,3.4279139597970243e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,-1.1684421246431302,-1.1684371832776745,4.941365455701785e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,-0.7247473002396863,-0.7247425257022816,4.774537404661494e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,-1.7803167090712577,-1.7803119384280446,4.770643213136694e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,-4.3016569826737525,-4.301652999581226,3.983092526915755e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,202,-3.951066373873492,-3.9510621475590124,4.226314479716109e-06,True
no_disease_to_disease,genetic_cfe,Baseline,202,5.337238880366327,5.337245335438347,6.455072020017383e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,5.031249548442162,5.031255511088098,5.962645936108402e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,1.9881576261733933,1.988163236833757,5.610660363641884e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,0.2831507524755956,0.2831555574301367,4.804954541082207e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,6.045238506902152,6.04524501894304,6.5120408878627245e-06,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,202,3.0384868329542716,3.0384923712193577,5.538265086091343e-06,True
disease_to_no_disease,genetic_cfe,Baseline,202,-4.500727025948736,-4.500722685390007,4.340558729332145e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,-1.7083712869148115,-1.7083664087581516,4.878156659948729e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,-0.42884900130097403,-0.4288438062818616,5.195019112447241e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,-0.7777711562338583,-0.777766104180974,5.052052884257918e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,-6.96271631649402,-6.962712803588471,3.512905548674894e-06,True
disease_to_no_disease,countergan_one_shot,Non-DP CounterGAN,202,-3.325585945456343,-3.325580952997002,4.992459340602551e-06,True
no_disease_to_disease,uniform_random,Baseline,202,1.6106435103973702,1.6106487145513309,5.204153960658431e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,7.787270737650932,7.787277432882999,6.695232067421841e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,16.419279979073067,16.41928940376461,9.424691540971253e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,23.950398154455705,23.95040846222118,1.0307765474948383e-05,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,3.422321370520317,3.422327233218271,5.862697954217566e-06,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,202,5.110462938825847,5.1104689041062015,5.965280354125468e-06,True
disease_to_no_disease,dice_gradient_style,Baseline,202,-10.334199509771544,-10.334196671549853,2.838221691447984e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,-2.0986335827292617,-2.098628645015099,4.937714162878137e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,-2.068289054901947,-2.068284175208948,4.879692999004703e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,-0.9005112267147961,-0.9005063114378308,4.915276965333781e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,-0.6854102350883817,-0.685405495173295,4.7399150867599715e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,202,-5.027337468443465,-5.027333720565542,3.7478779226773895e-06,True
no_disease_to_disease,genetic_cfe,Baseline,202,11.638913167811829,11.638921090589625,7.922777795599245e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,4.469539502411127,4.4695458654754,6.363064272818519e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,0.47363800609983464,0.4736428361571498,4.830057315163838e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,0.5321240376485363,0.5321289095587927,4.871910256332157e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,2.042826217130102,2.042831367085133,5.1499550308697906e-06,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,202,3.4467120572610312,3.4467176428849693,5.5856239380425166e-06,True
disease_to_no_disease,uniform_random,Baseline,202,-0.5229331558401435,-0.5229278389619106,5.316878232908273e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,-3.361089280422135,-3.361084947203852,4.333218282859264e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,-2.0124889673669664,-2.0124836802132635,5.2871537028487126e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,-3.301791214149315,-3.3017865836159777,4.630533337213194e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,-16.291005311558955,-16.29100394480617,1.36675278383791e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,202,-1.9497283045315763,-1.9497234550127982,4.849518778105022e-06,True
no_disease_to_disease,genetic_cfe,Baseline,202,12.479448710801513,12.479456121380402,7.4105788883116475e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,1.0730915409669564,1.0730966280280507,5.0870610943665184e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,6.497821417396544,6.497827644664382,6.227267838276873e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,29.29146968599055,29.29148216155024,1.2475559689306692e-05,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,8.018866873997355,8.018874150051868,7.276054512672658e-06,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,202,4.99996552497781,4.999971526638484,6.001660674215259e-06,True
disease_to_no_disease,genetic_cfe,Baseline,202,-6.6092403363262395,-6.609235891780938,4.44454530157401e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,-36.08146875129418,-36.08147174688115,2.995586967813324e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,-36.68194654880519,-36.68194968638638,3.1375811886391602e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,-15.150424681765083,-15.150423020557557,1.6612075253163994e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,-12.499872193360124,-12.499870112443817,2.0809163068236103e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,202,-27.180952627592106,-27.18095346594319,8.383510845533237e-07,True
no_disease_to_disease,uniform_random,Baseline,202,0.7084432950022226,0.7084484315425496,5.136540326966532e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,1.875464626108874,1.875470091096994,5.46498811981877e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,0.13717624438678477,0.13718133799929644,5.09361251166407e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,5.5425181681729345,5.542524253689479,6.085516544906966e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,0.6447904701960212,0.6447953542144604,4.884018439232918e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,202,18.546350886745987,18.546360417290533,9.53054454555513e-06,True
disease_to_no_disease,uniform_random,Baseline,202,-10.783311726567177,-10.783308594667304,3.1318998736651338e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,-2.609162384161209,-2.6091574659535164,4.9182076926612694e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,-2.111540777163202,-2.111535499043196,5.278120005947073e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,-2.3056609410745024,-2.305656737353535,4.2037209673218e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,-0.6208756763032444,-0.620870564489327,5.111813917380026e-06,True
disease_to_no_disease,countergan_one_shot,Non-DP CounterGAN,202,-5.21666483773145,-5.216660149906945,4.68782450546712e-06,True
no_disease_to_disease,uniform_random,Baseline,202,7.673426282894965,7.673433083381172,6.800486207048095e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,14.375580406297086,14.375588945627275,8.539330188739314e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,13.326203561880206,13.326212635111299,9.073231092671108e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,0.4760420453894074,0.47604690186589377,4.856476486347905e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,0.7359604508025406,0.7359659870812483,5.5362787076962405e-06,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,202,2.5995925577105403,2.5995980125925864,5.4548820460631475e-06,True
disease_to_no_disease,uniform_random,Baseline,202,-2.532421259048447,-2.532415966381783,5.292666664047374e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,-2.1202762542093714,-2.120271019590232,5.2346191394825325e-06,True
